"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs"
"Sep 26, 2017  3:00 PM",15,9,4,23,20,2,12.8333333333333,192.5,-1,7,62,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 26, 2017  4:00 PM",11,13,4,16,11,2,12.8333333333333,141.166666666667,-1,7,62,1,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 26, 2017  5:00 PM",11,8,2,27,6,2,12.8333333333333,141.166666666667,-1,7,62,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 26, 2017  6:00 PM",5,5,1,69,13,2,12.8333333333333,64.1666666666667,-1,7,62,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 26, 2017  7:00 PM",0,1,1,0,0,2,12.8333333333333,0,-1,7,62,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  3:00 PM",19,12,4,10,18,3,18.6666666666667,354.666666666667,-1,6,61,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  4:00 PM",15,14,5,8,15,3,18.6666666666667,280,-1,6,61,1,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  5:00 PM",10,6,4,21,22,3,18.6666666666667,186.666666666667,-1,6,61,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  6:00 PM",4,7,3,4,20,3,18.6666666666667,74.6666666666667,-1,6,61,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  7:00 PM",7,5,5,1,23,3,18.6666666666667,130.666666666667,-1,6,61,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  8:00 PM",7,8,3,3,14,3,18.6666666666667,130.666666666667,-1,6,61,1,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 27, 2017  9:00 PM",0,3,0,0,0,3,18.6666666666667,0,-1,6,61,1,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017 10:00 AM",19,3,2,53,14,4,10.2,193.8,-1,5,60,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017 11:00 AM",5,10,2,68,7,4,10.2,51,-1,5,60,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017 12:00 PM",15,5,6,39,23,4,10.2,153,-1,5,60,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  1:00 PM",22,18,5,45,8,4,10.2,224.4,-1,5,60,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  2:00 PM",15,16,5,54,9,4,10.2,153,-1,5,60,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  3:00 PM",18,17,3,51,7,4,10.2,183.6,-1,5,60,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  4:00 PM",8,10,4,72,14,4,10.2,81.6,-1,5,60,1,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  5:00 PM",20,5,3,59,11,4,10.2,204,-1,5,60,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  6:00 PM",8,15,3,86,7,4,10.2,81.6,-1,5,60,1,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  7:00 PM",1,8,2,39,2,4,10.2,10.2,-1,5,60,1,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 28, 2017  8:00 PM",0,5,1,0,0,4,10.2,0,-1,5,60,1,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017 10:00 AM",16,2,1,44,13,5,8.875,142,-1,4,59,1,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017 11:00 AM",12,12,2,43,6,5,8.875,106.5,-1,4,59,1,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017 12:00 PM",23,17,6,50,9,5,8.875,204.125,-1,4,59,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017  1:00 PM",21,18,4,43,7,5,8.875,186.375,-1,4,59,1,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017  2:00 PM",31,19,6,35,16,5,8.875,275.125,-1,4,59,1,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017  3:00 PM",16,15,3,61,11,5,8.875,142,-1,4,59,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017  4:00 PM",3,20,3,40,7,5,8.875,26.625,-1,4,59,1,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 29, 2017  5:00 PM",0,3,1,0,2,5,8.875,0,-1,4,59,1,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Sep 30, 2017 12:00 PM",3,1,3,1,29,6,14.4,43.2,-1,3,58,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 30, 2017  1:00 PM",3,5,2,4,16,6,14.4,43.2,-1,3,58,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 30, 2017  2:00 PM",9,5,3,2,12,6,14.4,129.6,-1,3,58,1,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 30, 2017  3:00 PM",6,8,3,1,6,6,14.4,86.4,-1,3,58,1,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Sep 30, 2017  4:00 PM",3,4,2,0,9,6,14.4,43.2,-1,3,58,1,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 1, 2017 12:00 PM",10,3,2,22,13,0,15,150,-1,2,57,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 1, 2017  1:00 PM",8,10,2,29,19,0,15,120,-1,2,57,1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 1, 2017  2:00 PM",9,7,3,41,19,0,15,135,-1,2,57,1,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 1, 2017  3:00 PM",12,3,1,1215,17,0,15,180,-1,2,57,1,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 1, 2017  4:00 PM",4,3,1,0,7,0,15,60,-1,2,57,1,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  3:00 PM",50,5,4,0,11,1,13.3333333333333,666.666666666667,-1,1,56,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  4:00 PM",10,0,0,29,0,1,13.3333333333333,133.333333333333,-1,1,56,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  5:00 PM",9,6,3,69,16,1,13.3333333333333,120,-1,1,56,2,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  6:00 PM",15,9,4,43,19,1,13.3333333333333,200,-1,1,56,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  7:00 PM",14,16,3,27,13,1,13.3333333333333,186.666666666667,-1,1,56,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  8:00 PM",11,14,2,36,9,1,13.3333333333333,146.666666666667,-1,1,56,2,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 2, 2017  9:00 PM",0,6,2,0,12,1,13.3333333333333,0,-1,1,56,2,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017 10:00 AM",24,11,3,33,7,2,11.9090909090909,285.818181818182,-1,0,55,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017 11:00 AM",10,13,3,32,16,2,11.9090909090909,119.090909090909,-1,0,55,2,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017 12:00 PM",0,7,1,0,0,2,11.9090909090909,0,-1,0,55,2,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  1:00 PM",19,7,1,47,7,2,11.9090909090909,226.272727272727,-1,0,55,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  2:00 PM",15,8,1,60,6,2,11.9090909090909,178.636363636364,-1,0,55,2,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  3:00 PM",28,10,3,83,13,2,11.9090909090909,333.454545454545,-1,0,55,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  4:00 PM",0,16,3,0,11,2,11.9090909090909,0,-1,0,55,2,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  5:00 PM",18,13,3,44,9,2,11.9090909090909,214.363636363636,-1,0,55,2,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  6:00 PM",19,25,4,18,7,2,11.9090909090909,226.272727272727,-1,0,55,2,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  7:00 PM",10,7,5,19,23,2,11.9090909090909,119.090909090909,-1,0,55,2,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  8:00 PM",11,10,3,44,19,2,11.9090909090909,131,-1,0,55,2,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 3, 2017  9:00 PM",0,7,2,0,13,2,11.9090909090909,0,-1,0,55,2,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  2:00 PM",11,0,1,24,8,3,13.7142857142857,150.857142857143,1,5,54,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  3:00 PM",19,8,2,76,16,3,13.7142857142857,260.571428571429,1,5,54,2,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  4:00 PM",12,7,2,77,14,3,13.7142857142857,164.571428571429,1,5,54,2,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  5:00 PM",9,11,3,65,13,3,13.7142857142857,123.428571428571,1,5,54,2,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  6:00 PM",6,14,3,23,11,3,13.7142857142857,82.2857142857143,1,5,54,2,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  7:00 PM",10,12,3,10,15,3,13.7142857142857,137.142857142857,1,5,54,2,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  8:00 PM",4,8,3,2,19,3,13.7142857142857,54.8571428571429,1,5,54,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 4, 2017  9:00 PM",0,1,0,0,0,3,13.7142857142857,0,1,5,54,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017 10:00 AM",15,5,2,30,8,4,10.2,153,2,4,53,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017 11:00 AM",8,8,2,35,11,4,10.2,81.6,2,4,53,2,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017 12:00 PM",13,11,5,26,10,4,10.2,132.6,2,4,53,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  1:00 PM",19,7,3,48,11,4,10.2,193.8,2,4,53,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  2:00 PM",12,13,5,49,8,4,10.2,122.4,2,4,53,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  3:00 PM",19,14,3,50,13,4,10.2,193.8,2,4,53,2,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  4:00 PM",4,8,4,63,13,4,10.2,40.8,2,4,53,2,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  5:00 PM",19,8,3,65,7,4,10.2,193.8,2,4,53,2,17,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  6:00 PM",5,13,3,39,12,4,10.2,51,2,4,53,2,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 5, 2017  7:00 PM",1,5,2,0,9,4,10.2,10.2,2,4,53,2,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017 10:00 AM",15,6,3,22,13,5,13.75,206.25,3,3,52,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017 11:00 AM",9,9,3,19,22,5,13.75,123.75,3,3,52,2,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017 12:00 PM",12,17,7,11,15,5,13.75,165,3,3,52,2,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017  1:00 PM",27,12,3,21,18,5,13.75,371.25,3,3,52,2,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017  2:00 PM",23,21,5,40,11,5,13.75,316.25,3,3,52,2,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017  3:00 PM",15,14,3,53,20,5,13.75,206.25,3,3,52,2,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017  4:00 PM",1,13,3,62,9,5,13.75,13.75,3,3,52,2,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 6, 2017  5:00 PM",0,5,1,0,2,5,13.75,0,3,3,52,2,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 7, 2017 12:00 PM",7,0,0,47,0,6,18,126,4,2,51,2,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 7, 2017  1:00 PM",4,4,1,78,12,6,18,72,4,2,51,2,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 7, 2017  2:00 PM",12,3,1,107,16,6,18,216,4,2,51,2,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 7, 2017  3:00 PM",6,6,1,106,2,6,18,108,4,2,51,2,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 7, 2017  4:00 PM",0,5,1,0,30,6,18,0,4,2,51,2,16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 7, 2017  5:00 PM",0,8,1,0,30,6,18,0,4,2,51,2,17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,438,4.5,12.2,0.02,0.4,0.1
"Oct 8, 2017 12:00 PM",12,2,1,63,14,0,15,180,5,1,50,2,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1
"Oct 8, 2017  1:00 PM",7,4,1,128,18,0,15,105,5,1,50,2,13,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,438,4.5,12.2,0.02,0.4,0.1
